"lineNum","startstationid","startstationname","starttotaldocks","startstationlatitude","startstationlongitude","startzip"
"359",3132,"E 59 St & Madison Ave",35,40.76350532,-73.97109243,"10022"
"360",3134,"3 Ave & E 62 St",51,40.76312584,-73.96526895,"10065"
"361",3135,"E 75 St & 3 Ave",41,40.77112927,-73.95772297,"10021"
"362",3136,"5 Ave & E 63 St",47,40.766368,-73.971518,"10065"
"363",3137,"5 Ave & E 73 St",31,40.77282817,-73.96685276,"10021"
"364",3139,"E 72 St & Park Ave",43,40.77118288,-73.96409422,"10021"
"365",3140,"1 Ave & E 78 St",55,40.77140426,-73.9535166,"10075"
"366",3141,"1 Ave & E 68 St",59,40.76500525,-73.95818491,"10065"
"367",3142,"1 Ave & E 62 St",41,40.7612274,-73.96094022,"10065"
"368",3143,"5 Ave & E 78 St",47,40.77632142,-73.96427393,"10075"
"369",3144,"E 81 St & Park Ave",46,40.77677702,-73.9590097,"10028"
"370",3145,"E 84 St & Park Ave",45,40.77862688,-73.95772073,"10028"
"371",3146,"E 81 St & 3 Ave",47,40.77573034,-73.9567526,"10028"
"372",3148,"E 84 St & 1 Ave",31,40.77565541,-73.95068615,"10028"
"373",3150,"E 85 St & York Ave",47,40.77536905,-73.94803392,"10028"
"374",3151,"E 81 St & York Ave",43,40.7728384,-73.94989233,"10028"
"375",3152,"3 Ave & E 71 St",42,40.76873687,-73.96119945,"10021"
"376",3154,"E 77 St & 3 Ave",31,40.77314236,-73.95856158,"10075"
"377",3155,"Lexington Ave & E 63 St",39,40.76440023,-73.96648977,"10065"
"378",3156,"E 72 St & York Ave",37,40.76663814,-73.95348296,"10021"
"379",3157,"East End Ave & E 86 St",27,40.77518615,-73.94446054,"10028"
"380",3158,"W 63 St & Broadway",31,40.77163851,-73.98261428,"10023"
"381",3159,"W 67 St & Broadway",31,40.77492513,-73.98266566,"10023"
"382",3160,"Central Park West & W 76 St",39,40.77896784,-73.97374737,"10024"
"383",3161,"W 76 St & Columbus Ave",59,40.78018397,-73.97728533,"10023"
"384",3162,"W 78 St & Broadway",39,40.78339981,-73.98093133,"10024"
"385",3163,"Central Park West & W 68 St",43,40.7734066,-73.97782542,"10023"
"386",3164,"Columbus Ave & W 72 St",67,40.7770575,-73.97898475,"10023"
"387",3165,"Central Park West & W 72 St",51,40.77579377,-73.97620574,"10023"
"388",3166,"Riverside Dr & W 72 St",41,40.78057799,-73.98562431,"10023"
"389",3167,"Amsterdam Ave & W 73 St",55,40.77966809,-73.98093045,"10023"
"390",3168,"Central Park West & W 85 St",31,40.78472675,-73.96961715,"10024"
"391",3169,"Riverside Dr & W 82 St",39,40.78720869,-73.98128127,"10024"
"392",3170,"W 84 St & Columbus Ave",35,40.78499979,-73.97283406,"10024"
"393",3171,"Amsterdam Ave & W 82 St",39,40.78524672,-73.97667321,"10024"
"394",3172,"W 74 St & Columbus Ave",27,40.7785669,-73.97754961,"10023"
"395",3173,"Riverside Blvd & W 67 St",39,40.77750703,-73.98888588,"10069"
"396",3175,"W 70 St & Amsterdam Ave",31,40.77748046,-73.98288594,"10023"
"397",3177,"W 84 St & Broadway",63,40.7867947,-73.977112,"10024"
"398",3178,"Riverside Dr & W 78 St",39,40.78414472,-73.98362492,"10024"
"399",3179,"Park Ave & Marcus Garvey Blvd",23,40.698617,-73.941342,"11206"
"400",3180,"Brooklyn Bridge Park - Pier 2",0,40.69878,-73.99712,"11201"
"401",3183,"Exchange Place",30,40.7162469,-74.0334588,"07302"
"402",3184,"Paulus Hook",14,40.7141454,-74.0335519,"07302"
"403",3185,"City Hall",22,40.7177325,-74.043845,"07302"
"404",3186,"Grove St PATH",42,40.71958612,-74.04311746,"07302"
"405",3187,"Warren St",22,40.7211236,-74.03805095,"07302"
"406",3191,"Union St",18,40.7182113,-74.0836394,"07304"
"407",3192,"Liberty Light Rail",22,40.7112423,-74.0557013,"07304"
"408",3193,"Lincoln Park",18,40.7246051,-74.07840595,"07306"
"409",3194,"McGinley Square",22,40.72533993,-74.06762213,"07306"
"410",3195,"Sip Ave",34,40.7308971,-74.06391263,"07306"
"411",3196,"Riverview Park",18,40.7443187,-74.0439909,"07307"
"412",3198,"Heights Elevator",18,40.74871595,-74.0404433,"07307"
"413",3199,"Newport Pkwy",14,40.7287448,-74.0321082,"07310"
"414",3201,"Dey St",18,40.737711,-74.066921,"07306"
"415",3202,"Newport PATH",18,40.7272235,-74.0337589,"07310"
"416",3203,"Hamilton Park",26,40.72759597,-74.04424731,"07302"
"417",3205,"JC Medical Center",22,40.71653978,-74.04963791,"07302"
"418",3206,"Hilltop",26,40.7311689,-74.0575736,"07306"
"419",3207,"Oakland Ave",26,40.7376037,-74.0524783,"07306"
"420",3209,"Brunswick St",22,40.7241765,-74.0506564,"07302"
"421",3210,"Pershing Field",18,40.74267714,-74.05178863,"07307"
"422",3211,"Newark Ave",22,40.72152515,-74.04630454,"07302"
"423",3212,"Christ Hospital",22,40.73478582,-74.05044364,"07306"
"424",3213,"Van Vorst Park",22,40.71848892,-74.04772663,"07302"
"425",3214,"Essex Light Rail",22,40.7127742,-74.0364857,"07302"
"426",3220,"5 Corners Library",18,40.73496102,-74.05950308,"07306"
"427",3221,"47 Ave & 31 St",27,40.743,-73.93561,"11101"
"428",3225,"Baldwin at Montgomery",14,40.7236589,-74.0641943,"07304"
"429",3226,"W 82 St & Central Park West",45,40.78275,-73.97137,"10024"
"430",3231,"E 67 St & Park Ave",39,40.7678008,-73.96592081,"10065"
"431",3232,"Bond St & Fulton St",31,40.68962189,-73.98304269,"11201"
"432",3235,"E 41 St & Madison Ave",31,40.75216528,-73.97992194,"10017"
"433",3236,"W 42 St & Dyer Ave",33,40.75898481,-73.99379969,"10036"
"434",3241,"Monroe St & Tompkins Ave",19,40.686203,-73.944694,"11216"
"435",3242,"Schermerhorn St & Court St",39,40.69102926,-73.99183363,"11201"
"436",3243,"E 58 St & 1 Ave (NE Corner)",29,40.75892386,-73.96226227,"10022"
"437",3244,"University Pl & E 8 St",42,40.73143724,-73.99490342,"10003"
"438",3249,"Verona Pl & Fulton St",19,40.68035608,-73.9476791,"11216"
"439",3255,"8 Ave & W 31 St",19,40.75058535,-73.99468482,"10001"
"440",3256,"Pier 40 - Hudson River Park",23,40.72771408,-74.01129574,"10014"
"441",3258,"W 27 St & 10 Ave",37,40.75018156,-74.00218427,"10001"
"442",3259,"9 Ave & W 28 St",27,40.74937024,-73.99923384,"10001"
"443",3260,"Mercer St & Bleecker St",45,40.72706363,-73.99662137,"10012"
"444",3263,"Cooper Square & Astor Pl",59,40.72951496,-73.9907527,"10003"
"445",3267,"Morris Canal",14,40.71241882,-74.03852552,"07302"
"446",3268,"Lafayette Park",14,40.71346383,-74.06285852,"07304"
"447",3269,"Brunswick & 6th",14,40.72601173,-74.05038893,"07302"
"448",3270,"Jersey & 6th St",14,40.72528911,-74.04557168,"07302"
"449",3272,"Jersey & 3rd",14,40.72333159,-74.04595256,"07302"
"450",3273,"Manila & 1st",18,40.72165072,-74.04288411,"07302"
"451",3275,"Columbus Drive",14,40.7183552,-74.03891444,"07302"
"452",3276,"Marin Light Rail",26,40.71458404,-74.04281706,"07302"
"453",3277,"Communipaw & Berry Lane",14,40.71435837,-74.06661093,"07304"
"454",3278,"Monmouth and 6th",14,40.72568548,-74.04879034,"07302"
"455",3279,"Dixon Mills",18,40.72163014,-74.04996783,"07302"
"456",3280,"Astor Place",14,40.7192822,-74.07126188,"07304"
"457",3281,"Leonard Gordon Park",14,40.74590997,-74.05727148,"07307"
"458",3282,"5 Ave & E 88 St",38,40.78307,-73.95939,"10128"
"459",3283,"W 89 St & Columbus Ave",47,40.7882213,-73.97041561,"10024"
"460",3284,"E 88 St & Park Ave",38,40.7814107,-73.95595908,"10128"
"461",3285,"W 87 St & Amsterdam Ave",43,40.78839,-73.9747,"10024"
"462",3286,"E 89 St & 3 Ave",39,40.7806284,-73.9521667,"10128"
"463",3288,"E 88 St & 1 Ave",39,40.778301,-73.9488134,"10128"
"464",3289,"W 90 St & Amsterdam Ave",32,40.79017948,-73.97288918,"10024"
"465",3290,"E 89 St & York Ave",35,40.7779453,-73.946041,"10128"
"466",3292,"5 Ave & E 93 St",43,40.7857851,-73.957481,"10128"
"467",3293,"W 92 St & Broadway",24,40.7921,-73.9739,"10025"
"468",3294,"E 91 St & Park Ave",38,40.7835016,-73.955327,"10128"
"469",3295,"Central Park W & W 96 St",59,40.79127,-73.964839,"10025"
"470",3296,"E 93 St & 2 Ave",42,40.78245418,-73.94891962,"10128"
"471",3297,"6 St & 7 Ave",21,40.6686627,-73.97988067,"11215"
"472",3298,"Warren St & Court St",23,40.686371,-73.99383324,"11201"
"473",3299,"E 98 St & Park Ave",25,40.78813,-73.95206,"10029"
"474",3300,"Prospect Park West & 8 St",25,40.66514682,-73.97637606,"11215"
"475",3301,"Columbus Ave & W 95 St",39,40.7919557,-73.968087,"10025"
"476",3302,"Columbus Ave & W 103 St",22,40.7969347,-73.96434123,"10025"
"477",3303,"Butler St & Court St",25,40.6849894,-73.99440329,"11231"
"478",3304,"6 Ave & 9 St",27,40.668127,-73.98377641,"11215"
"479",3305,"E 91 St & 2 Ave",39,40.7811223,-73.94965589,"10128"
"480",3306,"10 St & 7 Ave",23,40.6662078,-73.98199886,"11215"
"481",3307,"West End Ave & W 94 St",31,40.7941654,-73.974124,"10025"
"482",3308,"Kane St & Clinton St",27,40.6861758,-73.99645295,"11231"
"483",3309,"E 97 St & 3 Ave",30,40.7859201,-73.94860294,"10029"
"484",3310,"14 St & 7 Ave",24,40.663779,-73.98396846,"11215"
"485",3311,"Columbia St & Kane St",21,40.68763155,-74.0016256,"11231"
"486",3312,"1 Ave & E 94 St",39,40.7817212,-73.94594,"10128"
"487",3313,"6 Ave & 12 St",29,40.6663181,-73.9854617,"11215"
"488",3314,"W 95 St & Broadway",32,40.7937704,-73.971888,"10025"
"489",3315,"Henry St & Degraw St",23,40.6847514,-73.99917254,"11231"
"490",3317,"10 St & 5 Ave",24,40.6686273,-73.98700053,"11215"
"491",3318,"2 Ave & E 96 St",39,40.7839636,-73.9471673,"10128"
"492",3319,"14 St & 5 Ave",21,40.666287,-73.98895053,"11215"
"493",3320,"Central Park West & W 100 St",49,40.79406661,-73.96286845,"10025"
"494",3321,"Clinton St & Union St",25,40.6831164,-73.99785267,"11231"
"495",3322,"12 St & 4 Ave",25,40.668603,-73.9904394,"11215"
"496",3323,"W 106 St & Central Park West",59,40.7981856,-73.9605909,"10025"
"497",3324,"3 Ave & 14 St",25,40.6685455,-73.99333264,"11215"
"498",3326,"Clinton St & Centre St",21,40.67434,-74.00194698,"11231"
"499",3327,"3 Ave & E 100 St",27,40.7877214,-73.94728331,"10029"
"500",3328,"W 100 St & Manhattan Ave",39,40.795,-73.9645,"10025"
"501",3329,"Degraw St & Smith St",27,40.6829151,-73.99318208,"11231"
"502",3330,"Henry St & Bay St",19,40.6725058,-74.00494695,"11231"
"503",3331,"Riverside Dr & W 104 St",39,40.8013434,-73.97114574,"10025"
"504",3332,"Degraw St & Hoyt St",19,40.68199044,-73.99079025,"11217"
"505",3333,"Columbia St & Lorraine St",21,40.6747055,-74.0075572,"11231"
"506",3335,"Union St & 4 Ave",28,40.6772744,-73.98282002,"11215"
"507",3336,"E 97 St & Madison Ave",41,40.787801,-73.953559,"10029"
"508",3337,"Dwight St & Van Dyke St",23,40.67363551,-74.01195556,"11231"
"509",3338,"2 Ave & E 99 St",31,40.7862586,-73.94552579,"10029"
"510",3339,"Berkeley Pl & 6 Ave",23,40.6765304,-73.97846879,"11217"
"511",3340,"Wolcott St & Dwight St",21,40.6753274,-74.0100698,"11231"
"512",3341,"Central Park West & W 102 St",41,40.795346,-73.96186,"10025"
"513",3342,"Pioneer St & Richards St",23,40.6777748,-74.0094613,"11231"
"514",3343,"W 107 St & Columbus Ave",23,40.7997568,-73.96211287,"10025"
"515",3344,"Pioneer St & Van Brunt St",19,40.679043,-74.011169,"11231"
"516",3345,"Madison Ave & E 99 St",35,40.78948542,-73.95242929,"10029"
"517",3346,"Berkeley Pl & 7 Ave",29,40.67514684,-73.97523209,"11217"
"518",3347,"Van Brunt St & Wolcott St",21,40.6773429,-74.01275056,"11231"
"519",3348,"Coffey St & Conover St",19,40.677236,-74.015665,"11231"
"520",3349,"Grand Army Plaza & Plaza St West",30,40.6729679,-73.97087984,"11238"
"521",3350,"W 100 St & Broadway",39,40.7973721,-73.97041192,"10025"
"522",3351,"E 102 St & 1 Ave",25,40.7869946,-73.94164802,"10029"
"523",3352,"Sigourney St & Columbia St",21,40.67267243,-74.00879525,"11231"
"524",3354,"3 St & Prospect Park West",31,40.668132,-73.97363831,"11215"
"525",3355,"E 66 St & Madison Ave",25,40.76800889,-73.96845281,"10065"
"526",3356,"Amsterdam Ave & W 66 St",21,40.7746671,-73.98470567,"10023"
"527",3357,"W 106 St & Amsterdam Ave",35,40.8008363,-73.96644925,"10025"
"528",3358,"Garfield Pl & 8 Ave",25,40.6711978,-73.97484126,"11215"
"529",3359,"E 68 St & Madison Ave",35,40.7691572,-73.96703464,"10065"
"530",3360,"Amsterdam Ave & W 79 St",25,40.7829391,-73.9786517,"10024"
"531",3361,"Carroll St & 6 Ave",23,40.6740886,-73.9787282,"11215"
"532",3362,"Madison Ave & E 82 St",34,40.7781314,-73.96069399,"10028"
"533",3363,"E 102 St & Park Ave",33,40.7904828,-73.95033068,"10029"
"534",3364,"Carroll St & 5 Ave",27,40.6751622,-73.9814832,"11215"
"535",3365,"3 St & 7 Ave",27,40.6703837,-73.97839676,"11215"
"536",3366,"West End Ave & W 107 St",31,40.8021174,-73.96818053,"10025"
"537",3367,"5 Ave & E 103 St",39,40.7922553,-73.95249933,"10029"
"538",3368,"5 Ave & 3 St",30,40.6728155,-73.98352355,"11215"
"539",3369,"E 82 St & East End Ave",29,40.7724607,-73.9468208,"10028"
"540",3370,"E 78 St & 2 Ave",25,40.7727966,-73.95577801,"10075"
"541",3371,"4 Ave & 2 St",27,40.67461342,-73.98501143,"11215"
"542",3372,"E 74 St & 1 Ave",39,40.7689738,-73.95482273,"10021"
"543",3373,"3 St & 3 Ave",27,40.6750705,-73.98775226,"11215"
"544",3374,"Central Park North & Adam Clayton Powell Blvd",36,40.799484,-73.955613,"10026"
"545",3375,"3 Ave & E 72 St",35,40.7699426,-73.96060712,"10021"
"546",3376,"E 65 St & 2 Ave",39,40.76471852,-73.9622207,"10065"
"547",3377,"Carroll St & Bond St",25,40.6786115,-73.99037292,"11231"
"548",3378,"E 76 St & Park Ave",28,40.773763,-73.96222088,"10021"
"549",3379,"E 103 St & Lexington Ave",35,40.7903051,-73.94755757,"10029"
"550",3381,"3 St & Hoyt St",21,40.6777287,-73.99364123,"11231"
"551",3382,"Carroll St & Smith St",31,40.680611,-73.99475825,"11231"
"552",3383,"Cathedral Pkwy & Broadway",25,40.804213,-73.96699104,"10025"
"553",3384,"Smith St & 3 St",25,40.6787242,-73.99599099,"11231"
"554",3386,"1 Pl & Clinton St",27,40.6809591,-73.99905709,"11231"
"555",3387,"E 106 St & Madison Ave",25,40.7934337,-73.94945003,"10029"
"556",3388,"President St & Henry St",25,40.6828003,-73.99990419,"11231"
"557",3389,"Carroll St & Columbia St",28,40.6830456,-74.00348559,"11231"
"558",3390,"E 109 St & 3 Ave",24,40.79329668,-73.9432083,"10029"
"559",3391,"E 106 St & 1 Ave",25,40.7892529,-73.93956237,"10029"
"560",3392,"Commerce St & Van Brunt St",19,40.6812117,-74.00860912,"11231"
"561",3393,"Richards St & Delavan St",19,40.6794327,-74.00785041,"11231"
"562",3394,"Columbia St & W 9 St",21,40.6769993,-74.00647134,"11231"
"563",3395,"Henry St & W 9 St",19,40.6763744,-74.00324957,"11231"
"564",3396,"Clinton St & 4 Place",25,40.6783563,-74.00014502,"11231"
"565",3397,"Court St & Nelson St",25,40.6763947,-73.99869893,"11231"
"566",3398,"Smith St & 9 St",23,40.6746957,-73.99785768,"11231"
"567",3399,"7 St & 3 Ave",24,40.67260298,-73.98983002,"11215"
"568",3400,"E 110 St & Madison Ave",24,40.7961535,-73.94782145,"10029"
"569",3401,"2 Ave & 9 St",19,40.6724811,-73.99331394,"11215"
"570",3402,"Court St & State St",23,40.6902375,-73.99203074,"11201"
"571",3403,"4 Ave & 9 St",31,40.6705135,-73.98876585,"11215"
"572",3404,"7 St & 5 Ave",27,40.6704922,-73.98541675,"11215"
"573",3405,"5 St & 6 Ave",23,40.6704836,-73.98208968,"11215"
"574",3407,"Union St & Nevins St",23,40.679098,-73.98765475,"11215"
"575",3408,"Congress St & Clinton St",27,40.6881529,-73.99520919,"11201"
"576",3409,"Bergen St & Smith St",35,40.6867443,-73.99063168,"11201"
"577",3410,"Dean St & Hoyt St",31,40.6864442,-73.98759104,"11217"
"578",3411,"Bond St & Bergen St",27,40.6849668,-73.98620772,"11217"
"579",3412,"Pacific St & Nevins St",18,40.6853761,-73.98302136,"11217"
"580",3413,"Wyckoff St & 3 Ave",22,40.6827549,-73.98258555,"11217"
"581",3414,"Bergen St & Flatbush Ave",33,40.68094472,-73.97567332,"11217"
"582",3415,"Prospect Pl & 6 Ave",25,40.6793307,-73.97519523,"11217"
"583",3416,"7 Ave & Park Pl",25,40.6776147,-73.97324283,"11217"
"584",3417,"Baltic St & 5 Ave",27,40.6795766,-73.97854971,"11217"
"585",3418,"Plaza St West & Flatbush Ave",33,40.6750207,-73.97111473,"11217"
"586",3419,"Douglass St & 4 Ave",27,40.6792788,-73.98154004,"11217"
"587",3420,"Douglass St & 3 Ave",21,40.6802133,-73.98432695,"11217"
"588",3422,"Columbia St & Degraw St",21,40.6859296,-74.00242364,"11231"
"589",3423,"West Drive & Prospect Park West",29,40.66106337,-73.97945255,"11215"
"590",3424,"E 106 St & Lexington Ave",27,40.791976,-73.945993,"10029"
"591",3425,"2 Ave & E 104 St",33,40.7892105,-73.94370784,"10029"
"592",3427,"Lafayette St & Jersey St",40,40.72430527,-73.99600983,"10012"
"593",3429,"Hanson Pl & Ashland Pl",39,40.68506807,-73.9779076,"11217"
"594",3430,"Richardson St & N Henry St",25,40.71907891,-73.9422369,"11222"
"595",3434,"W 88 St & West End Ave",35,40.79025417,-73.9771834,"10024"
"596",3435,"Grand St & Elizabeth St",45,40.718822,-73.99596,"10013"
"597",3437,"Riverside Dr & W 91 St",39,40.79313481,-73.97700369,"10024"
"598",3440,"Fulton St & Adams St",43,40.69241829,-73.98949474,"11201"
"599",3449,"Eckford St & Engert Ave",18,40.72146256,-73.94800901,"11222"
"600",3452,"Bayard St & Leonard St",43,40.71915572,-73.94885391,"11222"
"601",3453,"Devoe St & Lorimer St",19,40.71335226,-73.94910336,"11211"
"602",3454,"Leonard St & Maujer St",24,40.71036854,-73.94705951,"11206"
"603",3456,"Jackson St & Leonard St",22,40.71638032,-73.94821286,"11211"
"604",3457,"E 58 St & Madison Ave",46,40.76302594,-73.97209525,"10022"
"605",3458,"W 55 St & 6 Ave",40,40.76309387,-73.97835016,"10019"
"606",3459,"E 53 St & 3 Ave",34,40.75763228,-73.96930575,"10022"
"607",3461,"Murray St & Greenwich St",33,40.71485151,-74.01122332,"10007"
"608",3463,"E 16 St & Irving Pl",37,40.73536706,-73.98797393,"10003"
"609",3466,"W 45 St & 6 Ave",34,40.75668721,-73.98257732,"10036"
"610",3467,"W Broadway & Spring Street",42,40.72494672,-74.00165856,"10012"
"611",3469,"India St & West St",23,40.73181402,-73.95995021,"11222"
"612",3472,"W 15 St & 10 Ave",39,40.74275383,-74.00747359,"10011"
"613",3477,"39 St & 2 Ave - Citi Bike HQ at Industry City",33,40.65539977,-74.01062787,"11232"
"614",3478,"2 Ave & 36 St - Citi Bike HQ at Industry City",43,40.65708867,-74.00870204,"11232"
"615",3481,"York St",22,40.71649,-74.04105,"07302"
"616",3483,"Montgomery St",14,40.71942,-74.05099,"07302"
"617",3486,"Schermerhorn St & Bond St",30,40.68841743,-73.98451656,"11201"
"618",3490,"E 116 St & 2 Ave",31,40.796879,-73.937261,"10029"
"619",3491,"E 118 St & 1 Ave",24,40.79747,-73.93504,"10035"
"620",3492,"E 118 St & Park Ave",27,40.8005385,-73.9419949,"10035"
"621",3493,"E 118 St & 3 Ave",31,40.799139,-73.9389152,"10035"
"622",3494,"E 115 St & Lexington Ave",25,40.797911,-73.9423,"10029"
"623",3495,"E 114 St & 1 Ave",26,40.7945663,-73.9362541,"10029"
"624",3496,"1 Ave & E 110 St",25,40.7923272,-73.9383,"10029"
"625",3497,"Pleasant Ave & E 116 St",23,40.7949879,-73.9333349,"10029"
"626",3498,"Pleasant Ave & E 120 St",21,40.7974772,-73.9311847,"10035"
"627",3499,"2 Ave & E 122 St",25,40.8006721,-73.9349,"10035"
"628",3500,"E 115 St & Madison Ave",31,40.7989445,-73.944846,"10029"
"629",3501,"E 118 St & Madison Ave",29,40.8014866,-73.9442507,"10035"
"630",3502,"Lexington Ave & E 111 St",29,40.7954121,-73.9441232,"10029"
"631",3503,"Madison Ave & E 120 St",30,40.80295,-73.942954,"10035"
"632",3504,"E 123 St & Lexington Ave",27,40.8029263,-73.9379,"10035"
"633",3505,"Lexington Ave & E 127 St",32,40.805726,-73.936322,"10035"
"634",3506,"Lexington Ave & E 120 St",29,40.8013066,-73.9398167,"10035"
"635",3507,"Park Ave & E 124 St",36,40.8045555,-73.9396861,"10035"
"636",3508,"St Nicholas Ave & Manhattan Ave",31,40.809725,-73.953149,"10027"
"637",3509,"Lenox Ave & W 115 St",31,40.8011939,-73.9500739,"10026"
"638",3510,"Adam Clayton Powell Blvd & W 123 St",31,40.8078316,-73.949373,"10027"
"639",3511,"Adam Clayton Powell Blvd & W 115 St",22,40.802535,-73.9532423,"10026"
"640",3512,"27 Ave & 4 St",19,40.7747175,-73.9337894,"11102"
"641",3513,"21 St & Hoyt Ave S",21,40.774645,-73.923706,"11102"
"642",3514,"Astoria Park S & Shore Blvd",23,40.7767,-73.927631,"11102"
"643",3515,"24 Ave & 26 St",19,40.774591,-73.918544,"11102"
"644",3516,"31 St & Astoria Blvd",31,40.7699176,-73.9184057,"11102"
"645",3517,"31 St & Hoyt Ave N",35,40.7711528,-73.9170074,"11102"
"646",3518,"Lenox Ave & W 126 St",34,40.808442,-73.9452087,"10027"
"647",3520,"Adam Clayton Powell Blvd & W 118 St",27,40.804372,-73.951475,"10026"
"648",3521,"Lenox Ave & W 111 St",36,40.7987859,-73.9523,"10026"
"649",3522,"37 St & 24 Ave",19,40.7701477,-73.9120938,"11105"
"650",3523,"24 Ave & 29 St",25,40.7729,-73.916142,"11102"
"651",3524,"19 St & 24 Ave",23,40.7774552,-73.9225403,"11102"
"652",3525,"23 Ave & 27 St",21,40.776165,-73.9153175,"11105"
"653",3526,"31 St & 23 Ave",27,40.7747878,-73.9125551,"11105"
"654",3527,"5 Ave & E 126 St",27,40.80698,-73.941747,"10035"
"655",3528,"Steinway St & 23 Ave",21,40.7713937,-73.9077436,"11105"
"656",3529,"Lenox Ave & W 130 St",25,40.8107922,-73.9430681,"10027"
"657",3530,"Crescent St & Ditmars Blvd",19,40.7787185,-73.9145645,"11105"
"658",3531,"Frederick Douglass Blvd & W 129 St",27,40.8125511,-73.9492286,"10027"
"659",3532,"Ditmars Blvd & 19 St",27,40.78145,-73.9183302,"11105"
"660",3533,"St. Nicholas Ave & W 126 St",34,40.8114323,-73.9518776,"10027"
"661",3534,"Frederick Douglass Blvd & W 117 St",39,40.805159,-73.954692,"10026"
"662",3535,"Mt Morris Park W & W 120 St",18,40.804038,-73.945925,"10035"
"663",3536,"W 116 St & Broadway",43,40.8082,-73.9641,"10027"
"664",3537,"Carlton Ave & Dean St",29,40.6809741,-73.9710097,"11238"
"665",3538,"W 110 St & Amsterdam Ave",45,40.802692,-73.96295,"10025"
"666",3539,"W 116 St & Amsterdam Ave",43,40.8067581,-73.9607082,"10027"
"667",3540,"Morningside Ave & W 123 St",35,40.81,-73.9551508,"10027"
"668",3541,"Amsterdam Ave & W 125 St",39,40.813358,-73.956461,"10027"
"669",3542,"Amsterdam Ave & W 119 St",29,40.8086249,-73.9596214,"10027"
"670",3543,"Morningside Dr & Amsterdam Ave",35,40.81028506,-73.95736456,"10027"
"671",3544,"Underhill Ave & Pacific St",27,40.6804836,-73.9646795,"11238"
"672",3545,"Broadway & W 122 St",33,40.8120562,-73.9612547,"10027"
"673",3546,"Pacific St & Classon Ave",21,40.6791944,-73.9587903,"11238"
"674",3547,"Broadway & Moylan Pl",41,40.8143256,-73.9590255,"10027"
"675",3549,"Grand Ave & Bergen St",25,40.678045,-73.962408,"11238"
"676",3551,"3 Ave & E 112 St",23,40.795508,-73.941606,"10029"
"677",3552,"W 113 St & Broadway",39,40.805973,-73.964928,"10025"
"678",3553,"Frederick Douglass Blvd & W 112 St",37,40.801694,-73.957145,"10026"
"679",3554,"Vernon Blvd & 41 Rd",27,40.7552433,-73.9485678,"11101"
"680",3555,"28 St & 41 Ave",27,40.751047,-73.93797,"11101"
"681",3556,"24 St & 41 Ave",19,40.7527085,-73.9397405,"11101"
"682",3557,"40 Ave & 9 St",19,40.75742,-73.945133,"11101"
"683",3558,"Bergen St & Vanderbilt Ave",27,40.6794388,-73.9680438,"11238"
"684",3559,"21 St & 38 Ave",19,40.7576314,-73.9391224,"11101"
"685",3560,"28 St & 38 Ave",19,40.754876,-73.934326,"11101"
"686",3561,"37 Ave & 35 St",26,40.7531106,-73.9279917,"11101"
"687",3562,"Classon Ave & St Marks Ave",27,40.6765198,-73.9596082,"11238"
"688",3563,"28 St & 36 Ave",29,40.757186,-73.932719,"11106"
"689",3564,"21 St & 36 Ave",19,40.7601853,-73.9362726,"11106"
"690",3565,"36 Ave & 10 St",19,40.7614376,-73.9411265,"11106"
"691",3566,"Crescent St & 35 Ave",25,40.7596276,-73.9321455,"11106"
"692",3567,"11 St & 35 Ave",19,40.7627442,-73.9391141,"11106"
"693",3568,"34 St & 35 Ave",21,40.7569332,-73.9262231,"11106"
"694",3569,"Franklin Ave & St Marks Ave",29,40.6758324,-73.9561677,"11238"
"695",3570,"35 Ave & 37 St",31,40.7557327,-73.9236611,"11101"
"696",3571,"Bedford Ave & Bergen St",24,40.676368,-73.952918,"11216"
"697",3572,"34 Ave & 38 St",33,40.756913,-73.921631,"11101"
"698",3573,"35 St & 34 Ave",25,40.7580583,-73.9242751,"11106"
"699",3574,"Prospect Pl & Underhill Ave",23,40.6769694,-73.96579,"11238"
"700",3575,"Crescent St & 34 Ave",19,40.76108,-73.930562,"11106"
"701",3576,"Park Pl & Vanderbilt Ave",27,40.6767,-73.969024,"11238"
"702",3577,"34 Ave & 21 St",23,40.7628138,-73.9342862,"11106"
"703",3578,"Park Pl & Franklin Ave",21,40.6741806,-73.9564947,"11216"
"704",3579,"Sterling Pl & Bedford Ave",25,40.672695,-73.954131,"11216"
"705",3580,"St Johns Pl & Washington Ave",30,40.6737236,-73.9631611,"11238"
"706",3581,"Underhill Ave & Lincoln Pl",27,40.6740123,-73.9671457,"11238"
"707",3582,"Lincoln Pl & Classon Ave",28,40.6721683,-73.9609,"11238"
"708",3583,"Eastern Pkwy & Washington Ave",31,40.6716493,-73.9631145,"11238"
"709",3584,"Eastern Pkwy & Franklin Ave",42,40.6707767,-73.9576801,"11225"
"710",3585,"Union St & Bedford Ave",24,40.6691783,-73.9554162,"11225"
"711",3586,"34 Ave & 13 St",19,40.7638753,-73.9364848,"11106"
"712",3587,"Carroll St & Washington Ave",27,40.6686744,-73.9618148,"11225"
"713",3588,"Vernon Blvd & 10 St",21,40.7671863,-73.9373554,"11106"
"714",3589,"Broadway & 12 St",19,40.7668,-73.9347774,"11106"
"715",3590,"Carroll St & Franklin Ave",19,40.6679411,-73.9588,"11225"
